"{""CREATED_ON"":""2021-06-10 19:14:49.976 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-10 19:14:49.977 -0700"",""NAME"":""PUBLIC"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""PET_DNA_DEV"",""TABLE_SCHEMA"":""PUBLIC""}"
"{""CREATED_ON"":""2021-06-03 19:22:47.144 -0700"",""GRANTED_BY"":""SYSADMIN"",""GRANTED_ON"":""VIEW"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-03 19:22:47.144 -0700"",""NAME"":""MY_SECOND_DBT_MODEL"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""PET_DNA_DEV"",""TABLE_SCHEMA"":""DBT_JCHEN""}"
"{""CREATED_ON"":""2021-06-14 16:40:27.145 -0700"",""GRANTED_BY"":""SECURITYADMIN"",""GRANTED_ON"":""USER"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 16:40:27.146 -0700"",""NAME"":""SYSADMIN_DEV"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-09 20:54:03.714 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""SHARE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-09 20:54:03.715 -0700"",""NAME"":""ANAME"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-05-17 20:16:49.590 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""USER"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-17 20:16:49.591 -0700"",""NAME"":""JIOP"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-05-17 20:18:58.009 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""USER"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-17 20:18:58.010 -0700"",""NAME"":""SHIPRAG"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-13 19:15:07.225 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""STAGE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-13 19:15:07.226 -0700"",""NAME"":""PET_POLICY_RAW"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""PET_DNA_DEV"",""TABLE_SCHEMA"":""STAGE""}"
"{""CREATED_ON"":""2021-06-07 20:16:44.172 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""TABLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-07 20:16:44.173 -0700"",""NAME"":""DIM_MEMBER_TST"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""OPERATION_WH"",""TABLE_SCHEMA"":""STAGE""}"
"{""CREATED_ON"":""2021-06-08 15:12:06.370 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""TABLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-08 15:12:06.370 -0700"",""NAME"":""MEMBER_LANDING_FULL"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""OPERATION_WH"",""TABLE_SCHEMA"":""SXWDVEDW01_SDDWDV01""}"
"{""CREATED_ON"":""2021-06-10 20:11:41.745 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""TASK"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-10 20:11:41.746 -0700"",""NAME"":""PROCESS_PET_POLICY_TASK"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""PET_DNA_DEV"",""TABLE_SCHEMA"":""VAULT""}"
"{""CREATED_ON"":""2021-05-30 03:44:31.731 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""DATABASE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-30 03:44:31.731 -0700"",""NAME"":""TEST_DB"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""TEST_DB""}"
"{""CREATED_ON"":""2021-06-10 19:16:31.014 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""DATABASE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-10 19:16:31.015 -0700"",""NAME"":""PET_DNA_DEV"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""PET_DNA_DEV""}"
"{""CREATED_ON"":""2021-06-10 19:14:45.476 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-10 19:14:45.477 -0700"",""NAME"":""STAGE"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""PET_DNA_DEV"",""TABLE_SCHEMA"":""STAGE""}"
"{""CREATED_ON"":""2021-06-14 19:50:17.385 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 19:50:17.387 -0700"",""NAME"":""DEV_VAULT_READONLY_ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-03 15:23:28.489 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-03 15:23:28.493 -0700"",""NAME"":""PUBLIC"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""OPERATION_WH"",""TABLE_SCHEMA"":""PUBLIC""}"
"{""CREATED_ON"":""2021-06-15 15:01:54.367 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""WAREHOUSE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-15 15:01:54.369 -0700"",""NAME"":""DEV_REPORTING_WHS"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-15 18:38:03.442 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""WAREHOUSE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-15 18:38:03.443 -0700"",""NAME"":""DEV_GENERALBUSINESS_WHS"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-15 18:39:29.527 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""WAREHOUSE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-15 18:39:29.528 -0700"",""NAME"":""DEV_ADMIN_WHS"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-14 17:11:32.014 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 17:11:32.014 -0700"",""NAME"":""VAULT"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""VAULT""}"
"{""CREATED_ON"":""2021-06-14 17:11:09.743 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 17:11:09.743 -0700"",""NAME"":""PUBLIC"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""PUBLIC""}"
"{""CREATED_ON"":""2021-06-14 17:11:34.875 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 17:11:34.877 -0700"",""NAME"":""MART"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""MART""}"
"{""CREATED_ON"":""2021-06-15 18:19:23.190 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-15 18:19:23.191 -0700"",""NAME"":""DEV_REPORTINGTOOL"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-14 19:50:11.808 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 19:50:11.809 -0700"",""NAME"":""DEV_RAW_READONLY_ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-14 19:59:44.047 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 19:59:44.049 -0700"",""NAME"":""DEV_MONITOR"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-14 19:59:43.229 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 19:59:43.231 -0700"",""NAME"":""DEV_ILLUMEUSERS"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-14 19:50:26.446 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 19:50:26.447 -0700"",""NAME"":""DEV_MART_READ_WRITE_ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-10 18:30:48.343 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-10 18:30:48.344 -0700"",""NAME"":""VAULT"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""PET_DNA_DEV"",""TABLE_SCHEMA"":""VAULT""}"
"{""CREATED_ON"":""2021-05-20 20:43:36.602 -0700"",""GRANTED_BY"":""SYSADMIN"",""GRANTED_ON"":""TABLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-20 20:43:36.603 -0700"",""NAME"":""CHANGE_HISTORY"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""DEMO_DB"",""TABLE_SCHEMA"":""SCHEMACHANGE""}"
"{""CREATED_ON"":""2021-05-20 20:13:37.552 -0700"",""GRANTED_BY"":""SYSADMIN"",""GRANTED_ON"":""DATABASE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-20 20:13:37.553 -0700"",""NAME"":""DEMO_DB"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""DEMO_DB""}"
"{""CREATED_ON"":""2021-06-14 16:40:21.070 -0700"",""GRANTED_BY"":""SECURITYADMIN"",""GRANTED_ON"":""USER"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 16:40:21.072 -0700"",""NAME"":""SECURITYADMIN_DEV"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-05-18 17:17:37.211 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""USER"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-18 17:17:37.212 -0700"",""NAME"":""ANDREYT"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-05-18 17:19:51.420 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""USER"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-18 17:19:51.420 -0700"",""NAME"":""JENNYC"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-05-17 20:21:50.472 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""USER"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-17 20:21:50.475 -0700"",""NAME"":""SRIRAM"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-05-17 18:28:04.856 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""USER"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-17 18:28:04.857 -0700"",""NAME"":""MARGARETD"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-07 18:46:07.034 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""TABLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-07 18:46:07.035 -0700"",""NAME"":""DIM_MEMBER"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""OPERATION_WH"",""TABLE_SCHEMA"":""STAGE""}"
"{""CREATED_ON"":""2021-06-08 04:06:46.826 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""TABLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-08 04:06:46.827 -0700"",""NAME"":""MY_FIRST_DBT_MODEL"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""OPERATION_WH"",""TABLE_SCHEMA"":""STAGE""}"
"{""CREATED_ON"":""2021-06-08 04:06:53.061 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""VIEW"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-08 04:06:53.061 -0700"",""NAME"":""MY_SECOND_DBT_MODEL"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""OPERATION_WH"",""TABLE_SCHEMA"":""STAGE""}"
"{""CREATED_ON"":""2021-06-08 04:06:50.328 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""VIEW"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-08 04:06:50.328 -0700"",""NAME"":""TEST"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""OPERATION_WH"",""TABLE_SCHEMA"":""STAGE""}"
"{""CREATED_ON"":""2021-06-03 15:23:28.449 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""DATABASE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-03 15:23:28.451 -0700"",""NAME"":""OPERATION_WH"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""OPERATION_WH""}"
"{""CREATED_ON"":""2021-06-09 21:01:09.342 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""DATABASE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-09 21:01:09.343 -0700"",""NAME"":""SNOWFLAKE_SAMPLE_DATA"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""SNOWFLAKE_SAMPLE_DATA""}"
"{""CREATED_ON"":""2021-06-14 19:59:44.459 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 19:59:44.461 -0700"",""NAME"":""DEV_DATAINGESTION"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-10 18:31:19.532 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-10 18:31:19.533 -0700"",""NAME"":""MART"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""PET_DNA_DEV"",""TABLE_SCHEMA"":""MART""}"
"{""CREATED_ON"":""2021-05-30 05:10:49.330 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-30 05:10:49.330 -0700"",""NAME"":""PUBLIC"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""TEST_DB1"",""TABLE_SCHEMA"":""PUBLIC""}"
"{""CREATED_ON"":""2021-05-30 03:44:31.751 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-30 03:44:31.752 -0700"",""NAME"":""PUBLIC"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""TEST_DB"",""TABLE_SCHEMA"":""PUBLIC""}"
"{""CREATED_ON"":""2021-06-15 18:16:40.405 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-15 18:16:40.407 -0700"",""NAME"":""DISCOVERY"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""DISCOVERY""}"
"{""CREATED_ON"":""2021-06-14 17:12:35.007 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 17:12:35.008 -0700"",""NAME"":""COMMON"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""COMMON""}"
"{""CREATED_ON"":""2021-06-14 17:11:24.371 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 17:11:24.372 -0700"",""NAME"":""EXTERNAL"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""EXTERNAL""}"
"{""CREATED_ON"":""2021-06-14 17:11:27.145 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 17:11:27.147 -0700"",""NAME"":""RAW"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""RAW""}"
"{""CREATED_ON"":""2021-06-15 18:11:59.346 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-15 18:11:59.349 -0700"",""NAME"":""DEV_COMMISSION_READONLY_ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-15 18:12:00.065 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-15 18:12:00.066 -0700"",""NAME"":""DEV_PII_READONLY_ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-15 18:24:55.382 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-15 18:24:55.383 -0700"",""NAME"":""DEV_DISCOVERY_READ_WRITE_ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-15 18:19:22.657 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-15 18:19:22.658 -0700"",""NAME"":""DEV_GENERAL_BUSINESS"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-14 19:53:01.453 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 19:53:01.454 -0700"",""NAME"":""DEV_COMMON_READONLY_ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-05-20 20:43:27.759 -0700"",""GRANTED_BY"":""SYSADMIN"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-20 20:43:27.761 -0700"",""NAME"":""SCHEMACHANGE"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""DEMO_DB"",""TABLE_SCHEMA"":""SCHEMACHANGE""}"
"{""CREATED_ON"":""2021-06-14 19:59:42.376 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 19:59:42.376 -0700"",""NAME"":""DEV_DATAANALYST"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-14 19:50:11.322 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-14 19:50:11.323 -0700"",""NAME"":""DEV_RAW_READ_WRITE_ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-05-17 20:12:27.863 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""USER"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-17 20:12:27.864 -0700"",""NAME"":""PEIRANQ"",""PRIVILEGE"":""OWNERSHIP""}"
"{""CREATED_ON"":""2021-06-10 20:23:57.980 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""TABLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-10 20:23:57.982 -0700"",""NAME"":""STG_PET_POLICY"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""PET_DNA_DEV"",""TABLE_SCHEMA"":""STAGE""}"
"{""CREATED_ON"":""2021-06-03 15:27:37.860 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-03 15:27:37.860 -0700"",""NAME"":""SXWDVEDW01_SDDWDV01"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""OPERATION_WH"",""TABLE_SCHEMA"":""SXWDVEDW01_SDDWDV01""}"
